Running DDPG with 1 steps...
Experiment 1/100, Episode 4301/5000, Total Avg. Reward: 0.24, 100 Eps Avg. Reward: 0.27, Total Avg. Diff: 0.49, 100 Eps Diff: 0.54, Successful Detections: 2.42, 100 Eps Successful Detections: 2.45
Experiment 1/100, Episode 4401/5000, Total Avg. Reward: 0.24, 100 Eps Avg. Reward: 0.22, Total Avg. Diff: 0.49, 100 Eps Diff: 0.50, Successful Detections: 2.42, 100 Eps Successful Detections: 2.44
Experiment 1/100, Episode 4501/5000, Total Avg. Reward: 0.24, 100 Eps Avg. Reward: 0.21, Total Avg. Diff: 0.49, 100 Eps Diff: 0.51, Successful Detections: 2.42, 100 Eps Successful Detections: 2.42
Experiment 1/100, Episode 4601/5000, Total Avg. Reward: 0.24, 100 Eps Avg. Reward: 0.28, Total Avg. Diff: 0.49, 100 Eps Diff: 0.52, Successful Detections: 2.42, 100 Eps Successful Detections: 2.43
Experiment 1/100, Episode 4701/5000, Total Avg. Reward: 0.24, 100 Eps Avg. Reward: 0.29, Total Avg. Diff: 0.49, 100 Eps Diff: 0.48, Successful Detections: 2.42, 100 Eps Successful Detections: 2.42
Experiment 1/100, Episode 4801/5000, Total Avg. Reward: 0.24, 100 Eps Avg. Reward: 0.21, Total Avg. Diff: 0.49, 100 Eps Diff: 0.44, Successful Detections: 2.42, 100 Eps Successful Detections: 2.35
Experiment 1/100, Episode 4901/5000, Total Avg. Reward: 0.24, 100 Eps Avg. Reward: 0.28, Total Avg. Diff: 0.49, 100 Eps Diff: 0.60, Successful Detections: 2.42, 100 Eps Successful Detections: 2.55
Total Avg. Reward: 0.24, Total Avg. Diff: 0.49, Successful Detections: 2.42
Experiment 2/100, Episode 1/5000, Total Avg. Reward: 0.00, 100 Eps Avg. Reward: 0.00, Total Avg. Diff: 0.00, 100 Eps Diff: 0.00, Successful Detections: 2.00, 100 Eps Successful Detections: 2.00
Experiment 2/100, Episode 101/5000, Total Avg. Reward: -0.04, 100 Eps Avg. Reward: -0.04, Total Avg. Diff: 0.14, 100 Eps Diff: 0.14, Successful Detections: 2.00, 100 Eps Successful Detections: 2.00
Experiment 2/100, Episode 201/5000, Total Avg. Reward: 0.00, 100 Eps Avg. Reward: 0.04, Total Avg. Diff: 0.11, 100 Eps Diff: 0.09, Successful Detections: 2.04, 100 Eps Successful Detections: 2.08
Experiment 2/100, Episode 301/5000, Total Avg. Reward: 0.04, 100 Eps Avg. Reward: 0.13, Total Avg. Diff: 0.17, 100 Eps Diff: 0.29, Successful Detections: 2.10, 100 Eps Successful Detections: 2.21
Experiment 2/100, Episode 401/5000, Total Avg. Reward: 0.09, 100 Eps Avg. Reward: 0.22, Total Avg. Diff: 0.24, 100 Eps Diff: 0.43, Successful Detections: 2.17, 100 Eps Successful Detections: 2.41
